experiment_kind,experiment_anchor,experiment_sweep_param,sweep_index,sweep_value,replicate_index,seed,theta,num_runs,shots,distance,gate_speed_factor,client_gate_speed_factor,entanglement_speed_factor,ent_sweep_mode,Tsrv_est_ms,Tcc_est_ms,Tent_est_ms,Tmax_est_ms,Tmin_est_ms,zz_cost,xx_cost,zz_time,xx_time,total_time,energy,sweep_low,sweep_high
sweep,light,gate_speed_factor,4,0.0831679024624284,1,300139,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282057,-0.020719372615949243,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,4,0.0831679024624284,2,301136,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282057,-0.020719372615949236,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,4,0.0831679024624284,3,302133,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282057,-0.02071937261594924,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,4,0.0831679024624284,4,303130,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282057,-0.02071937261594923,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,4,0.0831679024624284,5,304127,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282057,-0.020719372615949225,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,4,0.0831679024624284,6,305124,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282057,-0.02071937261594924,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,4,0.0831679024624284,7,306121,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282054,-0.02071937261594924,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,4,0.0831679024624284,8,307118,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282054,-0.02071937261594924,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,4,0.0831679024624284,9,308115,0.2297,10,10,100.0,0.0831679024624284,1.0,2000.0,time,0.7884317153438213,2.5,2.5,5.788431715343821,2.5,-1.8097603781282054,-0.02071937261594923,75098572.73027982,75109800.39711225,150208373.12739205,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,0,309112,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282054,-0.02071937261594923,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,1,310109,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282057,-0.02071937261594924,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,2,311106,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282054,-0.02071937261594924,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,3,312103,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282057,-0.020719372615949232,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,4,313100,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282054,-0.02071937261594924,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,5,314097,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282057,-0.020719372615949222,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,6,315094,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282057,-0.020719372615949236,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,7,316091,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282057,-0.02071937261594924,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,8,317088,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282054,-0.020719372615949232,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,5,0.11090618040171717,9,318085,0.2297,10,10,100.0,0.11090618040171717,1.0,2000.0,time,1.0513905902082787,2.5,2.5,6.051390590208278,2.5,-1.8097603781282054,-0.020719372615949243,75141150.98691666,75156123.3212709,150297274.30818754,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,0,319082,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282054,-0.020719372615949232,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,1,320079,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282057,-0.02071937261594924,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,2,321076,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282057,-0.02071937261594924,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,3,322073,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282057,-0.02071937261594923,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,4,323070,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282054,-0.020719372615949243,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,5,324067,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282054,-0.020719372615949232,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,6,325064,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282057,-0.02071937261594924,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,7,326061,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282054,-0.02071937261594923,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,8,327058,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282054,-0.02071937261594923,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,6,0.14789576852506187,9,328055,0.2297,10,10,100.0,0.14789576852506187,1.0,2000.0,time,1.4020518856175865,2.5,2.5,6.4020518856175865,2.5,-1.8097603781282057,-0.020719372615949236,75197930.00468598,75217895.93343687,150415825.93812287,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,0,329052,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282054,-0.02071937261594924,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,1,330049,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282057,-0.020719372615949236,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,2,331046,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282057,-0.020719372615949232,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,3,332043,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282057,-0.020719372615949243,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,4,333040,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282057,-0.020719372615949225,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,5,334037,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282054,-0.02071937261594923,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,6,335034,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282057,-0.02071937261594924,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,7,336031,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282054,-0.020719372615949236,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,8,337028,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282054,-0.020719372615949243,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,7,0.19722217705443595,9,338025,0.2297,10,10,100.0,0.19722217705443595,1.0,2000.0,time,1.869666238476053,2.5,2.5,6.869666238476053,2.5,-1.8097603781282054,-0.020719372615949246,75273646.04177856,75300271.03568092,150573917.07745948,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,0,339022,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282057,-0.020719372615949232,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,1,340019,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282054,-0.020719372615949236,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,2,341016,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282054,-0.02071937261594924,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,3,342013,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282057,-0.02071937261594923,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,4,343010,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282057,-0.020719372615949236,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,5,344007,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282054,-0.020719372615949236,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,6,345004,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282054,-0.02071937261594924,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,7,346001,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282054,-0.020719372615949222,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,8,346998,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282054,-0.020719372615949243,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,8,0.2630000000000001,9,347995,0.2297,10,10,100.0,0.2630000000000001,1.0,2000.0,time,2.4932400000000015,2.5,2.5,7.493240000000002,2.5,-1.8097603781282054,-0.020719372615949225,84374615.0,84410120.0,168784735.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,0,348992,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282054,-0.02071937261594923,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,1,349989,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282057,-0.020719372615949222,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,2,350986,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282054,-0.020719372615949236,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,3,351983,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282057,-0.020719372615949232,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,4,352980,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282057,-0.02071937261594923,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,5,353977,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282054,-0.020719372615949236,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,6,354974,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282057,-0.02071937261594923,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,7,355971,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282057,-0.020719372615949232,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,8,356968,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282057,-0.02071937261594923,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,9,0.35071613665895435,9,357965,0.2297,10,10,100.0,0.35071613665895435,1.0,2000.0,time,3.3247889755268876,2.5,2.5,8.324788975526888,3.3247889755268876,-1.8097603781282054,-0.020719372615949243,95636098.44532374,95683445.1237727,191319543.56909645,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,0,358962,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282054,-0.020719372615949243,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,1,359959,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282054,-0.020719372615949243,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,2,360956,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282057,-0.020719372615949243,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,3,361953,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282054,-0.020719372615949232,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,4,362950,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282057,-0.02071937261594923,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,5,363947,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282057,-0.020719372615949236,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,6,364944,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282054,-0.020719372615949243,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,7,365941,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282057,-0.020719372615949243,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,8,366938,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282054,-0.020719372615949243,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,10,0.46768748484023687,9,367935,0.2297,10,10,100.0,0.46768748484023687,1.0,2000.0,time,4.433677356285446,2.5,2.5,9.433677356285447,4.433677356285446,-1.8097603781282054,-0.020719372615949246,124688810.28922975,124751948.09968318,249440758.38891292,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,0,368932,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282057,-0.02071937261594923,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,1,369929,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282057,-0.020719372615949246,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,2,370926,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282054,-0.020719372615949232,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,3,371923,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282054,-0.020719372615949232,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,4,372920,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282057,-0.020719372615949236,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,5,373917,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282057,-0.020719372615949236,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,6,374914,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282054,-0.02071937261594923,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,7,375911,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282054,-0.020719372615949243,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,8,376908,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282054,-0.020719372615949232,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,11,0.6236712845890156,9,377905,0.2297,10,10,100.0,0.6236712845890156,1.0,2000.0,time,5.912403777903868,2.5,2.5,10.912403777903869,5.912403777903868,-1.8097603781282057,-0.020719372615949236,125928245.42184415,135012441.04526368,260940686.46710783,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,12,0.8316790246242841,0,378902,0.2297,10,10,100.0,0.8316790246242841,1.0,2000.0,time,7.8843171534382135,2.5,2.5,12.884317153438214,7.8843171534382135,-1.8097603781282057,-0.020719372615949236,144326256.63094047,144438533.29926476,288764789.9302052,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,12,0.8316790246242841,1,379899,0.2297,10,10,100.0,0.8316790246242841,1.0,2000.0,time,7.8843171534382135,2.5,2.5,12.884317153438214,7.8843171534382135,-1.8097603781282057,-0.020719372615949232,144326256.63094047,144438533.29926476,288764789.9302052,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,12,0.8316790246242841,2,380896,0.2297,10,10,100.0,0.8316790246242841,1.0,2000.0,time,7.8843171534382135,2.5,2.5,12.884317153438214,7.8843171534382135,-1.8097603781282057,-0.020719372615949232,144326256.63094047,144438533.29926476,288764789.9302052,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,12,0.8316790246242841,3,381893,0.2297,10,10,100.0,0.8316790246242841,1.0,2000.0,time,7.8843171534382135,2.5,2.5,12.884317153438214,7.8843171534382135,-1.8097603781282054,-0.020719372615949243,144326256.63094047,144438533.29926476,288764789.9302052,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,light,gate_speed_factor,12,0.8316790246242841,4,382890,0.2297,10,10,100.0,0.8316790246242841,1.0,2000.0,time,7.8843171534382135,2.5,2.5,12.884317153438214,7.8843171534382135,-1.8097603781282057,-0.020719372615949236,144326256.63094047,144438533.29926476,288764789.9302052,-1.145630955773553,0.026300000000000004,26.299999999999997
