final_energy,final_angle,nfev,nit,total_time,fidelity_factors,num_runs,dephase_rate,client_fidelity,distance,T1,T2_ratio,client_T1,sge,dge,gate_speed_factor,client_gate_speed_factor,entanglement_fidelity,entanglement_speed_factor,shots,flag
-1.1343628324134487,0.39131371160560396,17,17,1700240125340.0,1.0,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.9999,100,1000,0
-1.109328032413449,0.38767447836765817,16,16,1600226000320.0,1.0,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.999,100,1000,0
-1.0604622324134487,0.23428400795231355,17,17,1700240125340.0,1.0,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.99,100,1000,0
-0.5674600324134488,0.3061506238524612,19,19,1900268375380.0,1.0,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.9,100,1000,0
