final_energy,final_angle,nfev,nit,total_time,fidelity_factors,num_runs,dephase_rate,client_fidelity,distance,T1,T2_ratio,client_T1,sge,dge,gate_speed_factor,client_gate_speed_factor,entanglement_fidelity,entanglement_speed_factor,shots,flag
-1.0019850324134492,0.2604902509092455,15,15,1500211875300.0,10.0,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,0.005999999999999999,0.06,1.0,1.0,0.99,100,1000,0
-1.0604622324134487,0.23428400795231355,17,17,1700240125340.0,1.0,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.99,100,1000,0
-1.075384832413449,0.1821964197731688,12,12,1200169500240.0,0.1,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,5.9999999999999995e-05,0.0006000000000000001,1.0,1.0,0.99,100,1000,0
-1.072362232413449,0.18624034157520122,14,14,1400197750280.0,0.01,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,5.999999999999999e-06,6e-05,1.0,1.0,0.99,100,1000,0
