final_energy,final_angle,nfev,nit,total_time,fidelity_factors,num_runs,dephase_rate,client_fidelity,distance,T1,T2_ratio,client_T1,sge,dge,gate_speed_factor,client_gate_speed_factor,entanglement_fidelity,entanglement_speed_factor,shots,flag
-1.0604622324134487,0.23428400795231355,17,17,1700240125340.0,1.0,10,0.0039,0.0,500,100000000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.99,100,1000,0
-1.0214344324134488,0.1945711782102331,14,14,1400197750280.0,1.0,10,0.0039,0.0,500,10000000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.99,100,1000,0
-0.7801540324134489,0.07642770102475835,10,10,1000141250200.0,1.0,10,0.0039,0.0,500,1000000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.99,100,1000,0
0.055558767586551094,-0.08062962851873931,18,18,1800254250360.0,1.0,10,0.0039,0.0,500,100000000.0,0.1,100000000000.0,0.0006,0.006,1.0,1.0,0.99,100,1000,0
